date,currency_code,name,local_price,dollar_ex,dollar_price
2019-07-09,RON,Romania,9.3,4.2192,2.20420932878271
2019-07-09,RUB,Russia,130.0,63.83875,2.03638072487322
2019-07-09,SAR,Saudi Arabia,13.0,3.75035,3.46634314130681
2019-07-09,SGD,Singapore,5.8,1.3613,4.26063321824726
2019-07-09,SEK,Sweden,51.0,9.47505,5.38255734798233
2019-07-09,THB,Thailand,119.0,30.8275,3.8601897656313398
2019-07-09,TRY,Turkey,13.99,5.722,2.44494931842013
2019-07-09,TWD,Taiwan,72.0,31.171999999999997,2.3097651738739904
2019-07-09,UAH,Ukraine,57.0,25.6475,2.2224388341943704
2019-07-09,UYU,Uruguay,164.0,35.1695,4.66313140647436
2019-07-09,USD,United States,5.74,1.0,5.74
2019-07-09,VND,Vietnam,65000.0,23231.0,2.79798545047566
2019-07-09,ZAR,South Africa,31.0,14.175,2.18694885361552
2020-01-14,AED,United Arab Emirates,14.75,3.67315,4.01562691422893
2020-01-14,ARS,Argentina,171.0,60.0656,2.8468874031059404
2020-01-14,AUD,Australia,6.45,1.4490653528474098,4.451145000000009
2020-01-14,AZN,Azerbaijan,3.95,1.6965,2.3283230179781897
2020-01-14,BHD,Bahrain,1.4,0.377,3.7135278514588896
2020-01-14,BRL,Brazil,19.9,4.1419,4.804558294502519
2020-01-14,CAD,Canada,6.77,1.30655,5.18158509050553
2020-01-14,CHF,Switzerland,6.5,0.96825,6.7131422669765
2020-01-14,CLP,Chile,2640.0,772.74,3.4164143178818196
2020-01-14,CNY,China,21.5,6.885,3.12273057371097
2020-01-14,COP,Colombia,11900.0,3287.625,3.61963423443976
2020-01-14,CRC,Costa Rica,2350.0,569.965,4.12306018790628
2020-01-14,CZK,Czech Republic,85.0,22.63095,3.75591833307926
2020-01-14,DKK,Denmark,30.0,6.71935,4.46471756940776
2020-01-14,EGP,Egypt,42.0,15.88,2.6448362720403
2020-01-14,EUR,Euro area,4.12,0.8991592860675269,4.582058
2020-01-14,GBP,Britain,3.39,0.76866904954072,4.4102205
2020-01-14,GTQ,Guatemala,25.0,7.7063,3.2440989839482004
2020-01-14,HKD,Hong Kong,20.5,7.77535,2.63653726198821
2020-01-14,HNL,Honduras,87.0,24.6548,3.5287246296867103
2020-01-14,HRK,Croatia,22.0,6.6965,3.28529829015157
2020-01-14,HUF,Hungary,900.0,298.7502,3.0125502844851697
2020-01-14,IDR,Indonesia,33000.0,13670.0,2.4140453547915097
2020-01-14,INR,India,188.0,70.87815,2.65243943302696
2020-01-14,ILS,Israel,17.0,3.4595,4.91400491400492
2020-01-14,JOD,Jordan,2.3,0.7090000000000001,3.24400564174894
2020-01-14,JPY,Japan,390.0,110.04,3.54416575790622
2020-01-14,KRW,South Korea,4500.0,1156.1,3.89239685148344
2020-01-14,KWD,Kuwait,1.1,0.3034,3.6255767963085
2020-01-14,LBP,Lebanon,6500.0,1514.0,4.2932628797886405
2020-01-14,LKR,Sri Lanka,580.0,181.45,3.19647285753651
2020-01-14,MDL,Moldova,45.0,17.42,2.5832376578645198
2020-01-14,MXN,Mexico,50.0,18.8205,2.65667755904466
2020-01-14,MYR,Malaysia,9.5,4.0745,2.33157442630998
2020-01-14,NIO,Nicaragua,120.0,33.8763,3.5422994837098503
2020-01-14,NOK,Norway,53.0,8.87515,5.97173005526667
2020-01-14,NZD,New Zealand,6.5,1.5135462388376,4.29454999999999
2020-01-14,OMR,Oman,1.155,0.38505,2.99961044020257
2020-01-14,PKR,Pakistan,520.0,154.875,3.35754640839387
2020-01-14,PEN,Peru,11.9,3.3276,3.57615097968506
2020-01-14,PHP,Philippines,142.0,50.58,2.80743376828786
2020-01-14,PLN,Poland,11.0,3.7966,2.89732918927461
2020-01-14,QAR,Qatar,13.0,3.641,3.57044767920901
2020-01-14,RON,Romania,9.5,4.2982,2.21022753710856
2020-01-14,RUB,Russia,135.0,61.4325,2.1975338786473
2020-01-14,SAR,Saudi Arabia,13.0,3.7518,3.4650034650034702
2020-01-14,SGD,Singapore,5.9,1.34715,4.37961622684928
2020-01-14,SEK,Sweden,51.5,9.4591,5.4444926050047
2020-01-14,THB,Thailand,115.0,30.2775,3.79819998348609
2020-01-14,TRY,Turkey,12.99,5.88025,2.20908974958548
2020-01-14,TWD,Taiwan,72.0,29.8845,2.4092757114892303
2020-01-14,UAH,Ukraine,57.0,23.99,2.3759899958316
2020-01-14,UYU,Uruguay,179.0,37.435,4.7816214772271906
2020-01-14,USD,United States,5.67,1.0,5.67
2020-01-14,VND,Vietnam,66000.0,23176.0,2.8477735588539903
2020-01-14,ZAR,South Africa,31.0,14.390999999999998,2.15412410534362
